"sF","treid","slice","X","Y","Z"
"V400","s10.asc",0.2,0.215150000000001,0.420789999999999,0.233499999999999
"V400","s10.asc",0.2,0.272960000000001,0.832509999999999,0.154199999999999
"V400","s10.asc",0.3,0.01633,0.58609,0.2575
"V400","s10.asc",0.3,0.468580000000003,0.64723,0.254199999999999
"V400","s10.asc",0.3,0.237130000000001,0.416189999999999,0.2727
"V400","s10.asc",0.3,0.2407,0.82402,0.266
"V400","s10.asc",0.4,0.0193500000000029,0.617139999999999,0.3741
"V400","s10.asc",0.4,0.459900000000001,0.645949999999999,0.352599999999999
"V400","s10.asc",0.4,0.245740000000001,0.42123,0.351899999999999
"V400","s10.asc",0.4,0.306000000000001,0.81675,0.4361
"V400","s10.asc",0.5,0.020150000000001,0.62139,0.4536
"V400","s10.asc",0.5,0.45093,0.632709999999999,0.4719
"V400","s10.asc",0.5,0.245420000000003,0.424849999999999,0.451599999999999
"V400","s10.asc",0.5,0.264330000000001,0.81354,0.452299999999999
"V400","s10.asc",0.6,0.0228800000000007,0.6098,0.569799999999999
"V400","s10.asc",0.6,0.44707,0.63193,0.5578
"V400","s10.asc",0.6,0.250160000000001,0.42725,0.571099999999999
"V400","s10.asc",0.6,0.26512,0.81155,0.554599999999999
"V400","s10.asc",0.7,0.0240600000000022,0.60957,0.664099999999999
"V400","s10.asc",0.7,0.443960000000001,0.632709999999999,0.665699999999999
"V400","s10.asc",0.7,0.249210000000001,0.42939,0.650699999999999
"V400","s10.asc",0.7,0.262640000000001,0.81091,0.7188
"V400","s10.asc",0.8,0.0244600000000013,0.61829,0.758899999999999
"V400","s10.asc",0.8,0.441420000000001,0.63073,0.7532
"V400","s10.asc",0.8,0.227720000000001,0.43281,0.750499999999999
"V400","s10.asc",0.8,0.25628,0.81012,0.7935
"V400","s10.asc",0.9,0.0260500000000015,0.625319999999999,0.9453
"V400","s10.asc",0.9,0.44022,0.645119999999999,0.8871
"V400","s10.asc",0.9,0.231870000000001,0.434229999999999,0.8644
"V400","s10.asc",0.9,0.266010000000001,0.81068,0.8949
"V400","s10.asc",1,0.025190000000002,0.63399,0.978299999999999
"V400","s10.asc",1,0.441380000000002,0.633139999999999,1.032
"V400","s10.asc",1,0.227310000000003,0.43573,1.0229
"V400","s10.asc",1,0.257730000000002,0.80971,0.968999999999999
"V400","s10.asc",1.1,0.0289000000000001,0.603199999999999,1.0651
"V400","s10.asc",1.1,0.438470000000002,0.644469999999999,1.056
"V400","s10.asc",1.1,0.229840000000003,0.43512,1.1219
"V400","s10.asc",1.1,0.257340000000003,0.80836,1.066
"V400","s10.asc",1.2,0.0298900000000017,0.63078,1.1631
"V400","s10.asc",1.2,0.435600000000001,0.626359999999999,1.1629
"V400","s10.asc",1.2,0.232040000000001,0.434799999999999,1.2407
"V400","s10.asc",1.2,0.233030000000003,0.80697,1.1509
"V400","s10.asc",1.3,0.0285600000000024,0.597259999999999,1.2973
"V400","s10.asc",1.3,0.432830000000003,0.643269999999999,1.2569
"V400","s10.asc",1.3,0.22606,0.432449999999999,1.3395
"V400","s10.asc",1.3,0.271160000000002,0.799539999999999,1.2527
"V400","s10.asc",1.4,0.0300399999999996,0.60464,1.4356
"V400","s10.asc",1.4,0.434570000000001,0.64319,1.3648
"V400","s10.asc",1.4,0.226300000000002,0.428529999999999,1.4186
"V400","s10.asc",1.4,0.244230000000002,0.79775,1.3625
"V400","s10.asc",1.5,0.0299399999999999,0.6003,1.5344
"V400","s10.asc",1.5,0.428550000000001,0.63045,1.4606
"V400","s10.asc",1.5,0.222260000000002,0.428959999999999,1.5371
"V400","s10.asc",1.5,0.216160000000002,0.794829999999999,1.4867
"V400","s10.asc",1.6,0.026600000000002,0.60063,1.6332
"V400","s10.asc",1.6,0.428910000000002,0.63024,1.5565
"V400","s10.asc",1.6,0.22174,0.42495,1.636
"V400","s10.asc",1.6,0.22541,0.78606,1.552
"V400","s10.asc",1.7,0.0280400000000007,0.604579999999999,1.7401
"V400","s10.asc",1.7,0.422370000000001,0.629189999999999,1.6528
"V400","s10.asc",1.7,0.213930000000001,0.421239999999999,1.7493
"V400","s10.asc",1.7,0.231570000000001,0.78285,1.6856
"V400","s10.asc",1.8,0.02684,0.59962,1.8499
"V400","s10.asc",1.8,0.41919,0.60452,1.7615
"V400","s10.asc",1.8,0.214230000000001,0.417929999999999,1.8483
"V400","s10.asc",1.8,0.23387,0.77595,1.7505
"V400","s10.asc",1.9,0.0256700000000016,0.603179999999999,1.9438
"V400","s10.asc",1.9,0.417550000000002,0.627969999999999,1.8824
"V400","s10.asc",1.9,0.20514,0.41231,1.9466
"V400","s10.asc",1.9,0.231300000000001,0.769509999999999,1.8573
"V400","s10.asc",2,0.0225600000000021,0.58972,2.0292
"V400","s10.asc",2,0.414060000000003,0.61534,1.9557
"V400","s10.asc",2,0.2041,0.407929999999999,2.0456
"V400","s10.asc",2,0.205730000000003,0.76369,1.9517
"V400","s10.asc",2.1,0.0200200000000024,0.58482,2.1463
"V400","s10.asc",2.1,0.411200000000001,0.60274,2.0506
"V400","s10.asc",2.1,0.222530000000003,0.402159999999999,2.1466
"V400","s10.asc",2.1,0.191520000000001,0.757239999999999,2.0605
"V400","s10.asc",2.2,0.020660000000003,0.56333,2.1619
"V400","s10.asc",2.2,0.409390000000002,0.60222,2.1612
"V400","s10.asc",2.2,0.19218,0.39635,2.2429
"V400","s10.asc",2.2,0.204260000000001,0.753399999999999,2.1506
"V400","s10.asc",2.3,0.0170100000000026,0.551259999999999,2.2513
"V400","s10.asc",2.3,0.406500000000001,0.58953,2.2606
"V400","s10.asc",2.3,0.188980000000001,0.38988,2.3419
"V400","s10.asc",2.3,0.21528,0.74538,2.2534
"V400","s10.asc",2.4,0.0196900000000007,0.55882,2.4413
"V400","s10.asc",2.4,0.40325,0.564249999999999,2.3612
"V400","s10.asc",2.4,0.207470000000001,0.38399,2.4437
"V400","s10.asc",2.4,0.22053,0.738989999999999,2.3503
"V400","s10.asc",2.5,0.0158699999999996,0.557829999999999,2.5212
"V400","s10.asc",2.5,0.400870000000001,0.563569999999999,2.4746
"V400","s10.asc",2.5,0.204420000000002,0.377269999999999,2.5382
"V400","s10.asc",2.5,0.207470000000001,0.73075,2.4618
"V400","s10.asc",2.6,0.0173500000000004,0.52725,2.6391
"V400","s10.asc",2.6,0.399440000000002,0.566579999999999,2.5507
"V400","s10.asc",2.6,0.19257,0.368889999999999,2.6366
"V400","s10.asc",2.6,0.211220000000001,0.73915,2.5718
"V400","s10.asc",2.7,0.00621000000000294,0.488519999999999,2.7291
"V400","s10.asc",2.7,0.394920000000003,0.56568,2.6666
"V400","s10.asc",2.7,0.189730000000001,0.36222,2.7365
"V400","s10.asc",2.7,0.197210000000002,0.71299,2.6571
"V400","s10.asc",2.8,0.0122600000000013,0.52215,2.8353
"V400","s10.asc",2.8,0.392040000000001,0.565049999999999,2.7576
"V400","s10.asc",2.8,0.203960000000002,0.35265,2.8391
"V400","s10.asc",2.8,0.19774,0.70316,2.7614
"V400","s10.asc",2.9,0.0104600000000019,0.523499999999999,2.9167
"V400","s10.asc",2.9,0.385920000000002,0.56399,2.8603
"V400","s10.asc",2.9,0.19819,0.34338,2.939
"V400","s10.asc",2.9,0.21435,0.698329999999999,2.8543
"V400","s10.asc",3,0.00664000000000087,0.516679999999999,3.0379
"V400","s10.asc",3,0.382670000000001,0.55368,2.9539
"V400","s10.asc",3,0.185590000000001,0.33418,3.0379
"V400","s10.asc",3,0.180890000000002,0.68343,2.9562
"V400","s10.asc",3.1,0.00615000000000165,0.482819999999999,3.1355
"V400","s10.asc",3.1,0.378340000000001,0.552729999999999,3.089
"V400","s10.asc",3.1,0.178660000000001,0.32409,3.1379
"V400","s10.asc",3.1,0.207150000000002,0.67376,3.0591
"V400","s10.asc",3.2,0.00455000000000183,0.48525,3.2388
"V400","s10.asc",3.2,0.371650000000002,0.551519999999999,3.159
"V400","s10.asc",3.2,0.17501,0.317119999999999,3.2341
"V400","s10.asc",3.2,0.176550000000002,0.66491,3.1537
"V400","s10.asc",3.3,0,0.47657,3.3194
"V400","s10.asc",3.3,0.371090000000002,0.517049999999999,3.3287
"V400","s10.asc",3.3,0.164100000000001,0.30983,3.3344
"V400","s10.asc",3.3,0.196810000000003,0.654979999999999,3.2656
"V400","s10.asc",3.4,0.00278000000000134,0.48305,3.4045
"V400","s10.asc",3.4,0.37087,0.52211,3.3704
"V400","s10.asc",3.4,0.157410000000002,0.299469999999999,3.4353
"V400","s10.asc",3.4,0.183900000000001,0.647629999999999,3.351
"V400","s10.asc",3.5,0.00233000000000061,0.479649999999999,3.5086
"V400","s10.asc",3.5,0.367560000000001,0.52108,3.4552
"V400","s10.asc",3.5,0.176560000000002,0.295159999999999,3.5436
"V400","s10.asc",3.5,0.189870000000003,0.639379999999999,3.4588
"V400","s10.asc",3.6,0.000590000000002533,0.481909999999999,3.609
"V400","s10.asc",3.6,0.367930000000001,0.505579999999999,3.6269
"V400","s10.asc",3.6,0.171810000000001,0.28726,3.6466
"V400","s10.asc",3.6,0.18103,0.63244,3.5643
"V400","s10.asc",3.7,0.00351000000000212,0.4502,3.6669
"V400","s10.asc",3.7,0.36768,0.514589999999999,3.7221
"V400","s10.asc",3.7,0.1602,0.279339999999999,3.7484
"V400","s10.asc",3.7,0.18271,0.62374,3.656
"V400","s10.asc",3.8,0.00558000000000192,0.45782,3.7969
"V400","s10.asc",3.8,0.363950000000003,0.508069999999999,3.7542
"V400","s10.asc",3.8,0.18609,0.27352,3.8391
"V400","s10.asc",3.8,0.203230000000001,0.615819999999999,3.753
"V400","s10.asc",3.9,0.0046500000000016,0.43303,3.9186
"V400","s10.asc",3.9,0.366480000000003,0.36874,3.9031
"V400","s10.asc",3.9,0.17475,0.265829999999999,3.9369
"V400","s10.asc",3.9,0.203340000000001,0.608199999999999,3.8549
"V400","s10.asc",4,0.00693000000000055,0.42936,3.9633
"V400","s10.asc",4,0.36422,0.495509999999999,3.9694
"V400","s10.asc",4,0.167010000000001,0.25545,4.041
"V400","s10.asc",4,0.207040000000003,0.601109999999999,3.9618
"V400","s10.asc",4.1,0.00829000000000235,0.42794,4.072
"V400","s10.asc",4.1,0.373910000000002,0.38753,4.1154
"V400","s10.asc",4.1,0.152100000000001,0.24618,4.1496
"V400","s10.asc",4.1,0.197410000000001,0.590649999999999,4.0686
"V400","s10.asc",4.2,0.00629999999999953,0.39502,4.2115
"V400","s10.asc",4.2,0.377840000000003,0.408239999999999,4.1551
"V400","s10.asc",4.2,0.178460000000001,0.23868,4.2375
"V400","s10.asc",4.2,0.210380000000001,0.580719999999999,4.155
"V400","s10.asc",4.3,0.00731000000000037,0.40076,4.324
"V400","s10.asc",4.3,0.362180000000002,0.45731,4.3129
"V400","s10.asc",4.3,0.168150000000001,0.225499999999999,4.3476
"V400","s10.asc",4.3,0.216930000000001,0.571569999999999,4.2523
"V400","s10.asc",4.4,0.00496000000000052,0.394679999999999,4.4167
"V400","s10.asc",4.4,0.37067,0.37067,4.3778
"V400","s10.asc",4.4,0.1843,0.216839999999999,4.4397
"V400","s10.asc",4.4,0.185140000000001,0.5589,4.3522
"V400","s10.asc",4.5,0.00660000000000238,0.39826,4.4631
"V400","s10.asc",4.5,0.367370000000001,0.37005,4.4648
"V400","s10.asc",4.5,0.174140000000001,0.20383,4.5458
"V400","s10.asc",4.5,0.19689,0.54869,4.4597
"V400","s10.asc",4.6,0.00597000000000136,0.365379999999999,4.5668
"V400","s10.asc",4.6,0.368950000000002,0.352959999999999,4.5986
"V400","s10.asc",4.6,0.161160000000002,0.194739999999999,4.6471
"V400","s10.asc",4.6,0.199910000000003,0.535559999999999,4.5531
"V400","s10.asc",4.7,0.00644000000000133,0.36961,4.6593
"V400","s10.asc",4.7,0.350090000000002,0.450979999999999,4.6815
"V400","s10.asc",4.7,0.180400000000002,0.1827,4.7417
"V400","s10.asc",4.7,0.211570000000002,0.5261,4.67
"V400","s10.asc",4.8,0.00533000000000072,0.339779999999999,4.8344
"V400","s10.asc",4.8,0.365790000000001,0.408659999999999,4.7726
"V400","s10.asc",4.8,0.16554,0.172169999999999,4.8492
"V400","s10.asc",4.8,0.163790000000002,0.512049999999999,4.7588
"V400","s10.asc",4.9,0.00694999999999979,0.34254,4.859
"V400","s10.asc",4.9,0.369150000000001,0.37848,4.9068
"V400","s10.asc",4.9,0.18497,0.160089999999999,4.9457
"V400","s10.asc",4.9,0.218230000000002,0.503509999999999,4.9303
"V400","s10.asc",5,0.0092099999999995,0.344279999999999,5.0188
"V400","s10.asc",5,0.368560000000002,0.376049999999999,5.0376
"V400","s10.asc",5,0.177300000000002,0.153219999999999,4.9643
"V400","s10.asc",5,0.206480000000003,0.49074,4.9563
"V400","s10.asc",5.1,0.0112000000000023,0.319489999999999,5.0588
"V400","s10.asc",5.1,0.36918,0.367979999999999,5.1041
"V400","s10.asc",5.1,0.177530000000001,0.15295,5.1302
"V400","s10.asc",5.1,0.214370000000002,0.48267,5.0554
"V400","s10.asc",5.2,0.0142600000000002,0.31966,5.1553
"V400","s10.asc",5.2,0.368980000000001,0.366569999999999,5.1697
"V400","s10.asc",5.2,0.176030000000001,0.14912,5.2484
"V400","s10.asc",5.2,0.175540000000002,0.47959,5.2401
"V400","s10.asc",5.3,0.016960000000001,0.32658,5.2551
"V400","s10.asc",5.3,0.367510000000003,0.37053,5.2999
"V400","s10.asc",5.3,0.171250000000001,0.14694,5.3125
"V400","s10.asc",5.3,0.194860000000002,0.477309999999999,5.2679
"V400","s10.asc",5.4,0.0177600000000027,0.32428,5.3519
"V400","s10.asc",5.4,0.379920000000002,0.36991,5.3819
"V400","s10.asc",5.4,0.200790000000001,0.14664,5.4468
"V400","s10.asc",5.4,0.157130000000002,0.475899999999999,5.3558
"V400","s10.asc",5.5,0.0218100000000021,0.323539999999999,5.4972
"V400","s10.asc",5.5,0.37293,0.372409999999999,5.5083
"V400","s10.asc",5.5,0.201050000000002,0.14791,5.4721
"V400","s10.asc",5.5,0.215050000000002,0.475199999999999,5.5397
"V400","s10.asc",5.6,0.0299200000000006,0.337759999999999,5.5597
"V400","s10.asc",5.6,0.367800000000003,0.40403,5.6198
"V400","s10.asc",5.6,0.199760000000001,0.15067,5.5722
"V400","s10.asc",5.6,0.219190000000001,0.474749999999999,5.5644
"V400","s10.asc",5.7,0.03857,0.31668,5.6748
"V400","s10.asc",5.7,0.373610000000003,0.40872,5.7218
"V400","s10.asc",5.7,0.200590000000002,0.15138,5.7498
"V400","s10.asc",5.7,0.227980000000002,0.47349,5.6596
"V400","s10.asc",5.8,0.044310000000003,0.32586,5.7572
"V400","s10.asc",5.8,0.397880000000001,0.37384,5.7868
"V400","s10.asc",5.8,0.229840000000003,0.148969999999999,5.8387
"V400","s10.asc",5.8,0.218960000000003,0.47138,5.7519
"V400","s10.asc",5.9,0.0525300000000009,0.302519999999999,5.8543
"V400","s10.asc",5.9,0.383010000000002,0.39575,5.9021
"V400","s10.asc",5.9,0.221,0.144209999999999,5.9368
"V400","s10.asc",5.9,0.242260000000002,0.46704,5.8587
"V400","s10.asc",6,0.059700000000003,0.28571,5.9545
"V400","s10.asc",6,0.38353,0.3983,5.974
"V400","s10.asc",6,0.245530000000002,0.137219999999999,6.0435
"V400","s10.asc",6,0.246770000000001,0.4617,5.96
"V400","s10.asc",6.1,0.0668000000000006,0.29055,6.0649
"V400","s10.asc",6.1,0.38306,0.399579999999999,6.0965
"V400","s10.asc",6.1,0.234260000000003,0.13014,6.1417
"V400","s10.asc",6.1,0.266740000000002,0.4559,6.0821
"V400","s10.asc",6.2,0.0706600000000002,0.269799999999999,6.1643
"V400","s10.asc",6.2,0.41047,0.36255,6.1841
"V400","s10.asc",6.2,0.258150000000001,0.1224,6.2303
"V400","s10.asc",6.2,0.279610000000002,0.45473,6.1693
"V400","s10.asc",6.3,0.0820400000000028,0.278,6.2538
"V400","s10.asc",6.3,0.415459999999999,0.35999,6.3211
"V400","s10.asc",6.3,0.270250000000001,0.11084,6.34
"V400","s10.asc",6.3,0.27975,0.43878,6.2546
"V400","s10.asc",6.4,0.0911600000000021,0.262919999999999,6.3535
"V400","s10.asc",6.4,0.45063,0.3141,6.4346
"V400","s10.asc",6.4,0.260760000000001,0.0990899999999995,6.4403
"V400","s10.asc",6.4,0.274750000000001,0.43033,6.3557
"V400","s10.asc",6.5,0.100900000000003,0.27013,6.4717
"V400","s10.asc",6.5,0.415510000000001,0.35581,6.5304
"V400","s10.asc",6.5,0.269030000000001,0.0839399999999992,6.5491
"V400","s10.asc",6.5,0.30857,0.41768,6.5137
"V400","s10.asc",6.6,0.10829,0.224869999999999,6.5664
"V400","s10.asc",6.6,0.453330000000001,0.28525,6.6405
"V400","s10.asc",6.6,0.312010000000001,0.0669199999999996,6.6411
"V400","s10.asc",6.6,0.261290000000002,0.40391,6.5535
"V400","s10.asc",6.7,0.110990000000001,0.2318,6.7463
"V400","s10.asc",6.7,0.468510000000002,0.23997,6.7114
"V400","s10.asc",6.7,0.300130000000003,0.0598999999999998,6.7457
"V400","s10.asc",6.7,0.298770000000001,0.3873,6.6599
"V400","s10.asc",6.8,0.105460000000001,0.207999999999999,6.76
"V400","s10.asc",6.8,0.461450000000003,0.288559999999999,6.8093
"V400","s10.asc",6.8,0.28782,0.0455299999999994,6.8477
"V400","s10.asc",6.8,0.29495,0.373519999999999,6.7617
"V400","s10.asc",6.9,0.122110000000003,0.20804,6.8507
"V400","s10.asc",6.9,0.463440000000002,0.28789,6.897
"V400","s10.asc",6.9,0.30829,0.0344999999999995,6.9412
"V400","s10.asc",6.9,0.309060000000002,0.35879,6.8502
"V400","s10.asc",7,0.134260000000001,0.19595,6.9608
"V400","s10.asc",7,0.476590000000002,0.26979,6.981
"V400","s10.asc",7,0.288240000000002,0.0196199999999997,7.041
"V400","s10.asc",7,0.298160000000003,0.345359999999999,6.966
"V400","s11.asc",0.1,0.381419999999999,0.83678,0.0559999999999992
"V400","s11.asc",0.1,0.903690000000001,0.88858,0.0632000000000001
"V400","s11.asc",0.1,0.666810000000002,0.58995,0.0586000000000002
"V400","s11.asc",0.1,0.684180000000001,1.0477,0.0807000000000002
"V400","s11.asc",0.2,0.397079999999999,0.83118,0.181899999999999
"V400","s11.asc",0.2,0.886379999999999,0.88769,0.164199999999999
"V400","s11.asc",0.2,0.642949999999999,0.59633,0.1768
"V400","s11.asc",0.2,0.66958,1.03294,0.176299999999999
"V400","s11.asc",0.3,0.408750000000001,0.82359,0.34
"V400","s11.asc",0.3,0.868839999999999,0.78923,0.285299999999999
"V400","s11.asc",0.3,0.66329,0.59511,0.3467
"V400","s11.asc",0.3,0.712409999999998,1.01357,0.2577
"V400","s11.asc",0.4,0.413979999999999,0.80401,0.4024
"V400","s11.asc",0.4,0.8642,0.79741,0.353199999999999
"V400","s11.asc",0.4,0.650860000000002,0.59054,0.4491
"V400","s11.asc",0.4,0.635809999999999,1.00346,0.378299999999999
"V400","s11.asc",0.5,0.415980000000001,0.81758,0.4506
"V400","s11.asc",0.5,0.859000000000002,0.76967,0.459899999999999
"V400","s11.asc",0.5,0.654990000000002,0.58313,0.535399999999999
"V400","s11.asc",0.5,0.682089999999999,1.00276,0.455299999999999
"V400","s11.asc",0.6,0.409770000000002,0.80344,0.567399999999999
"V400","s11.asc",0.6,0.855370000000001,0.77591,0.562199999999999
"V400","s11.asc",0.6,0.636420000000001,0.58,0.6365
"V400","s11.asc",0.6,0.6632,0.98828,0.567299999999999
"V400","s11.asc",0.7,0.42305,0.78146,0.6554
"V400","s11.asc",0.7,0.849299999999999,0.75861,0.6662
"V400","s11.asc",0.7,0.660329999999998,0.57339,0.7399
"V400","s11.asc",0.7,0.671399999999998,0.9718,0.650599999999999
"V400","s11.asc",0.8,0.422920000000001,0.79741,0.7509
"V400","s11.asc",0.8,0.84553,0.76509,0.7508
"V400","s11.asc",0.8,0.645420000000001,0.56412,0.840999999999999
"V400","s11.asc",0.8,0.670449999999999,0.96116,0.7544
"V400","s11.asc",0.9,0.42465,0.78048,0.857199999999999
"V400","s11.asc",0.9,0.841519999999999,0.73494,0.8675
"V400","s11.asc",0.9,0.629490000000001,0.55785,0.941599999999999
"V400","s11.asc",0.9,0.658999999999999,0.95017,0.852
"V400","s11.asc",1,0.424130000000002,0.76004,0.9519
"V400","s11.asc",1,0.83802,0.74092,0.9518
"V400","s11.asc",1,0.634840000000001,0.54852,1.0429
"V400","s11.asc",1,0.668790000000001,0.93782,0.958600000000001
"V400","s11.asc",1.1,0.42436,0.7448,1.11
"V400","s11.asc",1.1,0.83268,0.74296,1.0659
"V400","s11.asc",1.1,0.621030000000001,0.53801,1.1392
"V400","s11.asc",1.1,0.66994,0.92616,1.0571
"V400","s11.asc",1.2,0.423590000000001,0.7421,1.189
"V400","s11.asc",1.2,0.830469999999998,0.72134,1.1716
"V400","s11.asc",1.2,0.627510000000001,0.5268,1.2397
"V400","s11.asc",1.2,0.639859999999999,0.92058,1.2029
"V400","s11.asc",1.3,0.420950000000001,0.71021,1.3279
"V400","s11.asc",1.3,0.8246,0.72811,1.256
"V400","s11.asc",1.3,0.631830000000001,0.51933,1.3398
"V400","s11.asc",1.3,0.65645,0.91347,1.2511
"V400","s11.asc",1.4,0.420339999999999,0.70768,1.423
"V400","s11.asc",1.4,0.821919999999999,0.69643,1.3572
"V400","s11.asc",1.4,0.617550000000001,0.51009,1.4064
"V400","s11.asc",1.4,0.651230000000002,0.89769,1.352
"V400","s11.asc",1.5,0.4176,0.67435,1.5192
"V400","s11.asc",1.5,0.82235,0.69319,1.4902
"V400","s11.asc",1.5,0.62265,0.50136,1.5393
"V400","s11.asc",1.5,0.633690000000001,0.88761,1.4609
"V400","s11.asc",1.6,0.416519999999998,0.69099,1.6297
"V400","s11.asc",1.6,0.814409999999999,0.67299,1.5583
"V400","s11.asc",1.6,0.610109999999999,0.48944,1.639
"V400","s11.asc",1.6,0.63636,0.86959,1.5544
"V400","s11.asc",1.7,0.414719999999999,0.6759,1.7418
"V400","s11.asc",1.7,0.810130000000001,0.68024,1.6592
"V400","s11.asc",1.7,0.59714,0.47858,1.7387
"V400","s11.asc",1.7,0.629570000000001,0.85635,1.6516
"V400","s11.asc",1.8,0.412790000000001,0.64141,1.8235
"V400","s11.asc",1.8,0.805309999999999,0.66186,1.7551
"V400","s11.asc",1.8,0.60397,0.46717,1.8378
"V400","s11.asc",1.8,0.612749999999998,0.84367,1.7646
"V400","s11.asc",1.9,0.407530000000001,0.64229,1.9473
"V400","s11.asc",1.9,0.799910000000001,0.67099,1.8566
"V400","s11.asc",1.9,0.591850000000001,0.45419,1.9498
"V400","s11.asc",1.9,0.6069,0.83005,1.8623
"V400","s11.asc",2,0.405239999999999,0.60831,2.0463
"V400","s11.asc",2,0.797229999999999,0.62839,2.0051
"V400","s11.asc",2,0.580970000000001,0.44045,2.0494
"V400","s11.asc",2,0.599150000000002,0.81708,1.96
"V400","s11.asc",2.1,0.402670000000001,0.62558,2.1417
"V400","s11.asc",2.1,0.795339999999999,0.62394,2.1341
"V400","s11.asc",2.1,0.569479999999999,0.4275,2.1492
"V400","s11.asc",2.1,0.582909999999998,0.80424,2.0531
"V400","s11.asc",2.2,0.400210000000001,0.59176,2.2418
"V400","s11.asc",2.2,0.78668,0.62381,2.1569
"V400","s11.asc",2.2,0.578469999999999,0.41267,2.2477
"V400","s11.asc",2.2,0.575690000000002,0.79132,2.1514
"V400","s11.asc",2.3,0.396239999999999,0.5957,2.3225
"V400","s11.asc",2.3,0.787960000000002,0.5962,2.3285
"V400","s11.asc",2.3,0.548069999999999,0.39357,2.308
"V400","s11.asc",2.3,0.569389999999999,0.77793,2.2502
"V400","s11.asc",2.4,0.38963,0.55973,2.4402
"V400","s11.asc",2.4,0.77609,0.60561,2.3588
"V400","s11.asc",2.4,0.576329999999999,0.3851,2.4461
"V400","s11.asc",2.4,0.59338,0.76288,2.3539
"V400","s11.asc",2.5,0.388580000000001,0.5619,2.5182
"V400","s11.asc",2.5,0.771570000000001,0.57883,2.4576
"V400","s11.asc",2.5,0.530280000000001,0.36505,2.5293
"V400","s11.asc",2.5,0.564679999999999,0.74829,2.4541
"V400","s11.asc",2.6,0.38392,0.54368,2.6358
"V400","s11.asc",2.6,0.766739999999999,0.58301,2.5669
"V400","s11.asc",2.6,0.55301,0.36128,2.6478
"V400","s11.asc",2.6,0.578050000000001,0.73315,2.5548
"V400","s11.asc",2.7,0.37677,0.53137,2.7365
"V400","s11.asc",2.7,0.760290000000001,0.53993,2.6789
"V400","s11.asc",2.7,0.58466,0.34935,2.7307
"V400","s11.asc",2.7,0.571860000000001,0.71983,2.652
"V400","s11.asc",2.8,0.3706,0.51774,2.8045
"V400","s11.asc",2.8,0.753900000000002,0.52116,2.7501
"V400","s11.asc",2.8,0.542249999999999,0.33991,2.846
"V400","s11.asc",2.8,0.55613,0.70695,2.7522
"V400","s11.asc",2.9,0.367270000000001,0.51775,2.9393
"V400","s11.asc",2.9,0.749700000000001,0.51445,2.89
"V400","s11.asc",2.9,0.55256,0.33084,2.9291
"V400","s11.asc",2.9,0.549029999999998,0.69442,2.8546
"V400","s11.asc",3,0.361090000000001,0.50007,3.0433
"V400","s11.asc",3,0.73986,0.50655,2.9525
"V400","s11.asc",3,0.56822,0.32014,3.0478
"V400","s11.asc",3,0.536449999999999,0.68458,2.9561
"V400","s11.asc",3.1,0.352640000000001,0.48865,3.1422
"V400","s11.asc",3.1,0.732849999999999,0.49908,3.0549
"V400","s11.asc",3.1,0.522369999999999,0.3176,3.1387
"V400","s11.asc",3.1,0.552,0.67381,3.0649
"V400","s11.asc",3.2,0.344560000000001,0.47233,3.2473
"V400","s11.asc",3.2,0.724869999999999,0.49772,3.1572
"V400","s11.asc",3.2,0.527149999999999,0.3099,3.2416
"V400","s11.asc",3.2,0.537469999999999,0.66516,3.1674
"V400","s11.asc",3.3,0.335560000000001,0.47979,3.3488
"V400","s11.asc",3.3,0.717079999999999,0.49775,3.2577
"V400","s11.asc",3.3,0.512499999999999,0.30336,3.3485
"V400","s11.asc",3.3,0.544619999999998,0.65814,3.2539
"V400","s11.asc",3.4,0.328980000000001,0.48551,3.4342
"V400","s11.asc",3.4,0.714480000000002,0.51346,3.4389
"V400","s11.asc",3.4,0.516580000000001,0.2969,3.4354
"V400","s11.asc",3.4,0.533239999999999,0.64776,3.359
"V400","s11.asc",3.5,0.320879999999999,0.4509,3.5456
"V400","s11.asc",3.5,0.695239999999998,0.45978,3.4708
"V400","s11.asc",3.5,0.502849999999999,0.28885,3.5434
"V400","s11.asc",3.5,0.510100000000001,0.63917,3.4613
"V400","s11.asc",3.6,0.312270000000002,0.45824,3.6496
"V400","s11.asc",3.6,0.68637,0.45056,3.5574
"V400","s11.asc",3.6,0.484089999999998,0.28068,3.6488
"V400","s11.asc",3.6,0.495000000000001,0.63068,3.5665
"V400","s11.asc",3.7,0.303650000000001,0.44188,3.7367
"V400","s11.asc",3.7,0.677630000000001,0.4414,3.6657
"V400","s11.asc",3.7,0.469249999999999,0.27274,3.7409
"V400","s11.asc",3.7,0.479839999999999,0.622,3.6544
"V400","s11.asc",3.8,0.294309999999999,0.43133,3.8462
"V400","s11.asc",3.8,0.66638,0.42964,3.7549
"V400","s11.asc",3.8,0.475560000000002,0.26314,3.8476
"V400","s11.asc",3.8,0.488600000000002,0.61441,3.7504
"V400","s11.asc",3.9,0.287179999999999,0.43295,3.9361
"V400","s11.asc",3.9,0.658000000000001,0.42433,3.8617
"V400","s11.asc",3.9,0.479579999999999,0.2568,3.938
"V400","s11.asc",3.9,0.478339999999999,0.60361,3.8558
"V400","s11.asc",4,0.277280000000001,0.42267,4.0475
"V400","s11.asc",4,0.64509,0.41439,3.9553
